"FID","Name","LH_MED","Height","YearBuilt","POINT_X","POINT_Y","year","reach","lights"
462,"Lynus",0,80,1779,247872.1424,393515.8792,1693,NA,0
462,"Lynus",0,80,1779,247872.1424,393515.8792,1753,NA,0
462,"Lynus",0,80,1779,247872.1424,393515.8792,1831,12,2
462,"Lynus",0,80,1779,247872.1424,393515.8792,1851,16,1
462,"Lynus",0,80,1779,247872.1424,393515.8792,1911,16,1
422,"Lytham",0,0,0,336646.0343,426687.739,1693,NA,0
422,"Lytham",0,0,0,336646.0343,426687.739,1753,NA,0
422,"Lytham",0,0,0,336646.0343,426687.739,1831,0,0
422,"Lytham",0,0,0,336646.0343,426687.739,1851,10,1
422,"Lytham",0,0,0,336646.0343,426687.739,1911,0,1
252,"Maplin_LV",0,0,1838,611396.5269,189999.7385,1693,NA,0
252,"Maplin_LV",0,0,1838,611396.5269,189999.7385,1753,NA,0
252,"Maplin_LV",0,0,1838,611396.5269,189999.7385,1831,0,0
252,"Maplin_LV",0,0,1838,611396.5269,189999.7385,1851,10,1
252,"Maplin_LV",0,0,1838,611396.5269,189999.7385,1911,11,2
148,"MarchwoodPier",0,0,0,440851.315,110769.8624,1693,NA,0
148,"MarchwoodPier",0,0,0,440851.315,110769.8624,1753,NA,0
148,"MarchwoodPier",0,0,0,440851.315,110769.8624,1831,0,0
148,"MarchwoodPier",0,0,0,440851.315,110769.8624,1851,0,0
148,"MarchwoodPier",0,0,0,440851.315,110769.8624,1911,0,1
249,"Margaret",0,0,1902,545159.0105,181030.7108,1693,NA,0
249,"Margaret",0,0,1902,545159.0105,181030.7108,1753,NA,0
249,"Margaret",0,0,1902,545159.0105,181030.7108,1831,0,0
249,"Margaret",0,0,1902,545159.0105,181030.7108,1851,0,0
249,"Margaret",0,0,1902,545159.0105,181030.7108,1911,0,1
220,"MargatePromenadePier",0,85,1829,635000.7621,171226.3437,1693,NA,0
220,"MargatePromenadePier",0,85,1829,635000.7621,171226.3437,1753,NA,0
220,"MargatePromenadePier",0,85,1829,635000.7621,171226.3437,1831,13,1
220,"MargatePromenadePier",0,85,1829,635000.7621,171226.3437,1851,10,1
220,"MargatePromenadePier",0,85,1829,635000.7621,171226.3437,1911,0,1
219,"MargateStonePier",0,0,1829,635029.5619,171266.772,1693,NA,0
219,"MargateStonePier",0,0,1829,635029.5619,171266.772,1753,NA,0
219,"MargateStonePier",0,0,1829,635029.5619,171266.772,1831,0,0
219,"MargateStonePier",0,0,1829,635029.5619,171266.772,1851,0,0
219,"MargateStonePier",0,0,1829,635029.5619,171266.772,1911,0,1
367,"MaryportNorhtPier",0,0,1884,302905.3215,536888.939,1693,NA,0
367,"MaryportNorhtPier",0,0,1884,302905.3215,536888.939,1753,NA,0
